Panel_ID,Temperature_C,Voltage_V,Current_A,Efficiency_%,Dust_Level_%,Maintenance_Needed
29,43.696582754481696,44.521697029677014,11.539011463692574,82.187556965507,21.88346775876926,0
30,21.85801650879991,32.426059960110685,11.722341498006053,79.15757863155848,10.747140396868126,0
31,44.30179407605753,36.05550256543934,5.053391419696886,86.13604582958742,78.54450308522394,0
32,26.82096494749166,40.64941815767795,14.848715661136021,93.68807451378095,11.249795781388539,0
33,22.60206371941118,41.28833175559495,13.778326035758145,71.03174368436555,72.42282373068362,0
34,57.95542149013333,42.01166393974272,13.95106225730092,92.9713213970776,38.56586897760826,1
35,58.625281322982374,33.32510660699401,11.59244537050872,85.22704137552535,7.337838974377597,0
36,52.33589392465844,37.59474809643297,8.447869286545366,90.1828575192263,81.27300494315858,0
37,32.18455076693483,42.34388454233933,13.936486490904809,79.59687383585694,57.963057023661335,0
38,23.906884560255357,49.396377292675695,7.915169281511924,81.79607437094035,23.576151286357305,0
39,47.36932106048627,44.552622753993774,10.627115433422029,91.7212687950291,89.4681174332668,0
40,37.606099749584054,48.452075141879156,5.997309723438824,80.37119924524558,4.525831387055145,1
41,24.881529393791155,45.244241166283544,14.219556301327502,83.36648916872713,20.18196081977629,1
42,39.80707640445081,41.83433937784801,6.407704577712133,70.50487307710833,75.2046927805861,0
43,21.375540844608736,33.84046738272689,7.248968057304072,73.96495014595106,70.93779303098891,0
44,56.372816083151285,43.33371303785026,10.58134158128215,86.04216269937,28.927169372447803,0
45,30.351199264000677,42.46759131919814,12.640930002129815,87.92442252659693,6.202487535278312,0
46,46.50089137415928,42.04938340914533,11.193513059362989,84.56502341961249,85.80780722249438,0
47,32.46844304357644,39.795717359764815,7.321339128001561,73.58275090689027,31.369763806990257,0
48,40.80272084711243,40.57313207978551,5.009430425274903,81.13513571444587,19.571341492826523,0
49,41.86841117373119,36.68885054236208,12.571505803074391,78.87736915907975,51.60618223609771,0
50,27.394178221021082,40.38625385284607,14.852073259110938,82.39153360087721,91.02271992824473,0
51,58.783385110582344,33.951118113569564,13.099131203060905,91.75822586385236,4.354657784337535,0
52,51.00531293444458,46.10348794720754,9.602066181566153,89.3965359664663,76.58040880308877,0
53,57.579957662567566,33.71553909397416,14.037672613991067,72.09973753472897,57.24732279387089,0
54,55.79309401710595,31.699325797789328,9.0984767311835,92.25772994436412,42.54491165518169,0
55,43.915999152443405,38.72492052714315,10.249340842434675,81.79417877874559,74.40804441050601,1
56,56.87496940092467,43.16614879012124,9.771297673956832,88.59655362214997,96.58244244416323,0
57,23.53970008207678,38.754336498670824,9.47623872665525,73.5009807816088,22.920621116269103,1
58,27.83931449676581,35.53508263902617,12.751907692939056,86.7679881426762,14.364736507211962,0
59,21.80909155642152,41.163423677808815,10.267689072694921,75.90815044023645,91.2881745222697,0
60,33.013213230530575,36.940046708244,8.167171220252161,80.95952242852329,66.89530774573036,0
61,35.54709158757928,48.65735380253266,7.581581676584783,70.42157175205261,43.798602156196594,0
62,30.853961270955836,48.45290279207144,5.377473169674333,73.7902659482619,57.32595702642831,0
63,53.14950036607718,40.04743639944191,10.831951618830459,72.3020123280905,74.5613905176244,0
64,34.27013306774357,36.55767988036517,7.299614154010342,75.99360432345647,77.30318987057171,0
65,31.23738038749523,44.74264827913278,6.4813392201638305,72.50045225060806,91.98941808189646,0
66,41.707843326329936,30.734258869661332,11.538299638276776,87.29775066548905,42.684278889562265,0
67,25.636968998990504,39.49538012087302,11.812092578215488,70.72599755523048,29.3410910019395,0
68,52.08787923016159,36.72646788540667,12.52154892257666,85.44351251562495,63.96642667898419,1
69,22.982025747190832,48.410717702051095,10.035768963385916,73.51769577063936,41.57278992795304,1
70,59.47547746402069,30.24006054545365,13.940546052038865,93.62903642944742,59.45984539489779,0
71,50.889790771866295,41.05629751436698,14.363427533982279,93.32735182774636,41.99857984559502,0
72,27.948627261366894,44.81327162133252,13.073709397924894,75.63757756302407,15.299578667817448,0
73,20.220884684944096,39.70035975048083,11.355934820081872,85.36053245557574,46.94267516589584,1
74,52.618457138193364,31.708060603254435,8.037209535911886,70.70013298681145,69.09178219410327,0
75,48.274293753904686,49.44922780055805,14.829449216202212,93.29471357627935,79.92838076676499,1
76,49.160286721639494,40.360208627521956,7.741361671919384,83.07468270479274,49.332627679654685,0
77,50.85081386743783,42.28372488638023,7.02656921990431,71.08057878544447,16.52378902104009,1
78,22.961786069363615,34.732195654150146,9.421541137865827,78.56249982520343,41.46877096494316,0
79,34.33862914177091,39.66996170213608,5.568405707123885,71.92123654653085,78.62939288416982,0
80,24.63476238100519,38.58298983916644,14.784944646717907,79.823610984334,41.285927061707284,0
81,54.52413703502374,31.497916840039675,10.884335564164248,86.74815855403307,69.65307936042223,1
82,44.93192507310232,32.12320707094934,10.569520916641753,81.74724770103599,50.721368167808976,1
83,33.23592099410597,46.74945039237549,11.557962798997199,79.59305436798635,24.12231251093967,0
84,22.542334011440946,34.7963990441318,9.970236477772065,72.97892613851162,79.61505080230744,0
85,32.43929286862649,33.89916542997261,5.320635170945415,76.1234761423414,8.421345407068703,0
86,33.007332881069885,40.09822902500279,11.123112888403968,72.50358219345878,52.48902827551506,0
87,49.18424713352256,45.37494262725026,12.161738769564305,90.18746829141652,20.889103424340494,1
88,45.502298854208526,31.23893037157976,9.16749060624053,73.38099569961807,6.706562854137566,0
89,55.48850970305306,41.53615839276512,12.57295572071193,84.88433416372234,50.293393708324885,0
90,38.88859700647797,32.38420885681147,7.270012993384206,78.56851033972114,49.95621559349236,0
91,24.78376983753207,30.72922101651237,7.21276591066184,75.64945961637959,70.69009016757208,0
92,48.5297914889198,31.05487904324435,6.6141698768757395,85.98671098730259,74.47506930519049,1
93,50.4314019446759,46.68328216416883,8.719947597891618,81.42505773442352,72.77914886928968,0
94,42.45108790277985,32.35944967256123,13.470120353890835,80.00363668211398,40.9558732916755,0
95,50.83868719818244,30.903027288245838,13.279120621490643,84.82130012230554,63.168978722656256,0
96,39.75182385457563,38.757997742858244,8.828242079635038,82.28169071225003,57.69452426439603,0
97,40.90931317527976,46.879869438840494,10.891187359802366,77.58710521378902,42.15617561169196,0
98,37.101640734341984,35.24816752978604,12.208163164749156,83.9765321941313,59.72126941859932,1
99,21.016765069763807,38.43425235051833,7.41206774628023,86.73746441376736,94.72478767062626,0
100,24.315657079732176,30.798450651275026,6.681410858947471,70.66732896467136,19.289374368137736,1
101,21.25716742746937,38.98157028269752,14.72095993212311,81.64679322269188,90.57720957855263,0
102,45.45641645055122,41.552261612742676,11.175573132096185,71.4420821145886,5.345551398319836,1
103,32.57423924305307,41.4181410750429,14.81415721833664,74.66013535170278,30.838921290166066,0
104,40.34282764658811,36.6485338434873,8.37755987132229,84.01271835194933,28.814524861152822,0
105,56.30265895704372,36.31066361326271,12.030316999741315,91.65472288163951,62.63651078809057,0
106,29.971689165955,32.13247237873196,7.226036365412377,92.07014197971212,13.122495177729032,1
107,36.41531692142519,37.335966412925366,7.612001712739129,71.74860025346578,88.23476118397538,0
108,50.22204554172195,31.989893377459293,10.11902121269624,80.47762715716766,82.85514084650413,0
109,29.1519266196649,45.33191889424103,8.196181255080713,84.57516207511378,65.20658196852777,1
110,23.07919639315172,49.32548595496372,6.676215638405845,73.67674761375858,45.841383179219775,0
111,31.590058116550722,49.40148913333414,7.6288070198932605,89.1358054186193,93.29560421420784,0
112,26.448851490160177,47.30142198750788,5.357483944658647,88.60588146093097,83.0746554720556,0
113,57.18790609370292,42.01584298679238,12.044236214774866,92.58352534266987,49.93151480812449,0
114,52.32481518257668,44.0173139448776,9.921166570858617,70.21215030208607,70.18733544543112,0
115,45.33615026041694,35.70411605360828,5.942430664045256,75.41710609972506,56.69299521796846,0
116,54.85842360750871,42.61540840345241,6.716939931284912,90.67966785613305,58.794223838826454,0
117,52.14688307596458,39.11299098879755,6.02534538112644,86.76450127067338,33.097606943747124,0
118,27.462802355441433,39.64034679553865,11.125928082758765,92.35974634246227,46.208460462489676,0
119,55.70235993959911,45.15553120750316,5.942103636124938,71.42949136325666,7.812143078974421,0
120,41.57368967662603,35.63836711194503,12.54282333035216,84.92409914291107,35.73486916645925,0
121,52.2976062065625,36.3607922338904,5.205109193203912,84.22616437234186,69.5828515362152,0
122,55.84365199693973,48.49283582257273,7.493757879958921,70.8918604090133,95.32160305061863,1
123,32.72013899887455,31.124485897019444,13.906666758919071,82.83805192281208,96.30641127630203,1
124,24.402076981107072,39.71268596826681,12.18531318122246,85.2380077827481,55.57228691248917,1
125,29.117406501677667,48.25601600815723,5.729683329256877,74.78232935505268,60.66222518095821,0
126,37.084311545050255,42.20726015636314,13.211261044851797,76.83323957811658,18.57211855009675,1
127,52.72059063689972,40.928141484242644,9.930351215402048,86.00868365744343,69.53081080935307,1
128,54.429223330253734,34.9948835845871,13.467830271688292,81.70752368999896,7.065879267438624,0
129,20.27808522124763,36.865509781288964,11.007397744503933,91.45034143920817,28.468568579944453,0
130,40.42989210310263,47.04096831609386,11.818330320328588,78.55954415022971,66.83633472854422,0
131,36.696440125951156,41.18436263536916,14.935015603957082,76.66649145970503,31.03101315434893,0
132,28.88431241882921,40.2948438751356,7.323355459240181,94.62164850862106,4.984687411445432,1
133,24.794614693347313,31.99159427080058,11.239455747613883,92.77839425325209,83.18704093509638,0
134,33.50460685614512,30.320563129102464,9.603213900573984,70.7248186249745,31.033000713456303,0
135,57.71638815650077,49.27370377374098,5.394519529226915,89.26821538266415,6.310522485867843,0
136,32.92811728083021,37.53972334573683,5.144706415028651,72.75836934563007,7.478816450286518,0
137,40.75162486973464,42.06426124199009,6.1922857781785865,70.68712987073427,25.175879878875364,0
138,48.12075835580711,31.5943014637457,11.490917405385481,76.84238789915872,17.801594722152625,1
139,34.54518409517176,43.662285714460936,10.671630879133922,76.73364697652761,77.43001177801509,0
140,58.87128330883843,48.651334174119214,10.534295611637274,90.48296905867412,32.168404666703445,1
141,58.497891797684446,41.513305059948394,5.318567625282601,87.76668114857088,80.46957850398326,0
142,30.071291833014566,32.522306447508214,9.69302996360007,94.54023568330035,17.38459978231528,0
143,39.88994023569542,41.634430549469535,14.246228178425286,87.78782250779545,49.28791795440838,0
144,32.03513239267079,45.32694426209305,8.975918693106467,80.4563888314012,68.80371335531288,1
145,31.393619775098706,38.128330731480375,11.249224697884564,87.47319152363042,65.19908538658548,0
146,21.47547789418131,47.59675495882936,12.798186756231436,94.98647667966006,60.112940993026875,0
147,44.382573359195874,42.97365906714729,12.839252791418875,87.7535470640632,92.48216019311698,0
148,40.10716092915446,47.98497836578405,10.192800823952712,89.04203389950796,22.852514770674436,1
149,22.059150049999573,42.47010622494675,13.579519454023362,93.45912537975649,49.37192044621054,0
150,31.14585856946446,32.62575944009649,8.913780933637469,72.84128153279208,88.39925500724087,0
151,56.33063543866615,36.19383422210378,13.886932147847983,87.61960733619317,7.789376559515704,0
152,29.582475626678896,34.03589896504914,7.402271663955453,91.27014894918622,5.588826825307525,0
153,25.795794883648924,48.17652995433725,7.802164069905711,93.85946500552232,23.33022875582914,1
154,39.57811041110252,45.20800134574965,5.531206241990011,75.27423224279248,63.30212195380185,1
155,59.42601816442403,43.52796737820012,12.955818365422829,82.5982251931061,25.98796264498069,0
156,29.682210860460017,36.019326392632436,9.170552362327056,87.01387119111205,19.023988380879896,1
157,46.885421896235144,33.68089544100427,7.29116613911399,76.18669323753343,45.88023153582921,0
158,50.4647846131487,45.12902175977824,7.317902776165797,85.01182158125685,61.35980687694115,0
159,29.50550175969599,39.48315891758159,14.013999412292332,76.43946956244999,24.85577070167404,1
160,49.12865394447438,34.515791043012584,13.33916600461037,78.33642551329118,30.069118672374206,0
161,34.71132530877013,42.3324395633055,10.535308853571834,81.03796741277162,61.35593048115139,0
162,45.29223322374318,30.80667704276904,11.16110800415721,83.22975246866417,94.57384219894527,0
163,45.34118843043579,36.52340508256507,9.74325570550291,81.23414679062877,67.47417274380882,0
164,41.43098736299034,39.37113989182269,8.91666542878809,82.32988799469823,78.29041435845599,0
165,23.61159080217633,32.95916668218812,14.154768812183315,77.46471890720731,36.68100947554688,0
166,53.41209982356952,49.69308955181679,6.25612703520302,73.97412735056577,27.22543593844661,1
167,32.83120259886943,34.181947291792284,9.184467897162278,71.18374943317099,45.426774320262254,0
168,27.46074041599417,32.60706260086531,8.445619079878753,74.89946806229169,80.71328287116737,0
169,21.631005662190557,34.07069747773793,9.981507202511484,84.54859103764457,45.629964179055584,1
170,43.63571772752967,45.381222663194485,9.57631874545175,89.65288619507831,84.6725408789861,0
171,47.1025744736913,38.51011318543686,10.188895316510814,74.23118993607237,98.8771980695127,0
172,20.663513157114245,41.30831879505076,6.399189772269941,72.71388394431621,7.202666573033634,0
173,40.48372233197124,30.420183139727214,10.13141501513277,88.73225901373125,4.541015608370369,0
174,29.059831007917516,30.68862617146629,7.4241881388721085,77.62895826343224,14.958970291336183,0
175,45.806911616377995,38.916510996540325,6.843313489881913,93.78748598068381,38.43696757343462,0
176,26.97465716019966,46.33310486403247,5.648342187861912,87.85794926525932,13.104220914543241,1
177,47.63750952409864,47.70477757415131,12.62652558756141,78.16890118107577,87.0664477618756,1
178,35.469413852021496,31.734131351912804,9.2744192085656,77.23856869484263,2.31462510270638,1
179,57.46919954946938,40.767262042020455,11.266436833117584,83.09245965678272,31.579271633582252,0
180,25.50083776583973,48.264593725585414,12.275933433047435,71.97861670695524,18.469462949420535,0
181,33.64265404201034,37.759455087957726,11.793166653135536,72.94191281613247,93.15393301575324,1
182,24.538940849623565,46.59131662856737,9.705007190896822,74.39644703290482,66.9481004890028,0
183,56.98774473114251,32.67391308798872,8.8789852895173,89.368089832614,91.20302564513744,0
184,55.09357413523924,48.707889793355974,8.759599096406637,82.84643398172807,97.23287103103934,0
185,30.317665108606224,45.028466350626054,11.400487969300563,70.26417806936108,49.70982436773692,0
186,46.39936184136716,48.82668785573803,9.947943549418735,86.83791318680272,23.431910804802627,0
187,52.688888008048636,43.532344671050126,13.491322479885106,80.59225446651243,19.372878619658927,0
188,42.2080324639785,37.26807863998854,13.747019843267122,82.77130912409496,22.291886168584053,0
189,41.18602313424026,48.76362345049445,6.705603780065185,75.35290608532338,70.85933076220029,0
190,29.67409163601807,35.51133552618357,6.362336515457256,83.79455570985259,4.044572812300073,0
191,23.72411071223597,36.64345044123465,11.304009260359996,94.47883099378721,5.136107303271487,1
192,55.88863031813307,44.016168360034804,8.012257480622793,71.83611727514403,60.814294238315,1
193,56.016722286533216,45.30632599050772,5.185707187650989,77.09793499161077,64.20571467374066,0
194,45.32405829093072,48.588069676983075,13.88642669362955,76.07493982152074,66.52629243224601,0
195,33.56119164194803,34.09604818112419,7.269007672438082,76.2137327687795,37.188050458859124,0
196,33.968382984506434,45.95996070438448,14.292806516858091,79.46765893913444,80.59448887141531,0
197,49.038227154809576,44.77092106793927,12.174344508782536,90.45274461860419,53.36245877266176,0
198,55.884410398103086,31.275891125071958,12.626534899114843,92.82146724910969,10.546563000941944,0
199,55.48345697060469,37.74446282420414,7.014614957931604,75.05537718647433,79.70993070673453,1
200,51.19502183430495,35.65530914120197,7.341944256168129,83.57374844870282,95.30677862704583,0
201,45.68126584617151,36.08980848708061,10.212677538240658,85.92247430413701,6.003631300235868,0
202,23.365598599801952,49.658937591094016,6.720998526498621,83.04568685909612,39.13513387005799,0
203,26.465148563784552,42.85554826959856,8.054316926830323,80.851909854923,48.751604483474765,0
204,55.94216754108317,44.35352315586999,8.214624779478044,74.79938764648095,14.647076007831695,0
205,44.2571623863836,49.532352746300184,6.596299332527641,82.20548397998097,86.77089477828771,0
206,20.367882064665185,37.544035649152775,7.051828333951607,80.03037069278322,28.4149644890044,0
207,24.058861714641285,46.036803369056116,12.885518420082565,89.88908406255675,78.300853993816,0
208,46.54007076432223,38.69061926608991,6.671958545472684,89.09010897907488,67.0994482028316,0
209,20.20246335384875,47.39067343629959,5.284573918439225,73.34996703014177,59.804582246702346,0
210,26.432322056699945,33.61315082622606,11.293549426289385,72.21297631407668,19.21428486965544,0
211,41.949351574663446,48.95372354128559,14.7598311939245,92.70384858068758,22.07035205509057,0
212,47.67580790770773,34.375434168217595,8.312138146231213,83.38770972411244,4.734840474656932,0
213,46.07845038010402,36.52441013961863,6.186557031962523,91.44502343206477,24.071242978226636,0
214,28.970772378422392,45.12384468213561,10.703873253675308,71.45377801416002,34.54436094605141,0
215,48.48716885390144,37.87510283130813,14.063542110956462,83.16289041304076,83.31453038624254,0
216,29.489963499872005,42.16422753532893,12.840617798284788,83.48566286440591,36.63926667148053,0
217,33.01598792637071,38.89147002138857,11.225158684127159,91.51755081355375,75.46217827656065,0
218,49.85965620472096,44.84739874179564,8.150564966075994,72.44024995574269,43.944228129548755,0
219,45.98531596188859,34.56662504737221,10.4188017327622,76.01113909189773,78.48683119938885,0
220,53.96893641976712,31.16915974473754,5.912448413042553,80.16345784717532,97.62716004370398,0
221,46.30451569201374,35.998587949461324,11.789454242806698,91.64603688549855,23.98415580575801,1
222,42.73234413341886,39.48617329736861,12.250960188976508,93.47208287676418,86.23416119638762,1
223,23.7469907131237,33.36040104385357,14.650316229099188,94.8181154898407,62.18240863057747,0
224,34.70863212237734,37.095945793127775,7.603973587450716,93.97983716146304,81.72942615886548,1
225,30.608094707269018,37.99966036587137,5.184564190430226,70.14854389610886,65.15859022678052,0
226,29.75958573516334,31.14783687376547,10.456084644271506,71.1927085363468,42.394950727415015,1
227,58.920422190097824,41.66614496368409,12.067905043968144,73.69017047893972,22.807493944179036,0
228,35.723908986670416,47.68686855942575,12.90407475882988,78.72155241925682,7.003522533116502,0
229,55.681862207084535,33.034858259061046,6.937389330248106,90.74795077467397,53.5518364460717,0
230,45.245545039890516,41.95616026803028,7.617528690370237,92.31640488338701,99.03260945268656,0
231,51.79245214166593,43.29478409821692,10.125909252672963,74.67086015736457,73.80418050142062,0
232,40.10548372420769,38.38669360838577,8.30600809970002,85.49160379049272,32.73455413990166,0
233,43.07615538505436,44.0219517472854,13.60511486587445,92.93404962663192,82.72048000867352,0
234,39.70070775275455,38.21463086982024,9.737601537387203,81.59329339828302,76.89840001764065,0
235,27.80971951192178,40.0927457595487,12.99578644102003,72.5885892988196,28.16357933534568,1
236,48.89808461046022,30.14706089108854,10.806197604823538,81.44534125211563,1.4307489794234685,0
237,31.23089449763423,43.83440228269377,12.73090141617112,79.39487255720144,11.81626385339496,0
238,20.972638657258152,43.22685357889449,8.326729865303239,84.44144990165017,87.73061903120576,0
239,45.81889183628671,30.76801754652689,13.314166219303111,80.96646711017759,83.65630353048718,0
240,27.084427176281956,37.36500214790266,7.745723155510216,70.43364817134295,29.520900087836242,0
241,57.61834337411657,49.580636815833344,10.460988080032909,94.84994333534178,28.51954262844204,0
242,58.157143080103495,38.41473125137234,7.140071131738742,83.58850594326427,79.28649871024712,1
243,56.59457560881794,40.03890810263684,9.755265216261932,81.84076888711525,93.7737469895422,0
244,34.806348010217775,48.19860316319437,8.181752095087031,93.86543428760135,77.91372567975999,0
245,20.618264661154697,44.34523751731513,7.667034306372143,73.89650918967693,60.55786770307615,0
246,57.132742503509014,41.64140262248447,14.669850180280374,74.73094006363121,24.267135033180452,0
247,37.12736593269257,45.95609362682145,6.6007410548673064,90.2003687265696,52.574791409526064,0
248,58.666192761746785,47.28732532911947,12.873258374573952,76.52077700062522,23.351185859326463,0
249,58.54479908357011,39.137761434745336,14.841649594832148,89.98067765728817,80.80114200967736,0
250,54.120378218694405,39.50216729863671,5.199014837400778,76.78833707271257,38.696107951773726,0
251,31.77795568278343,37.72101871303671,11.99027414042095,70.82969075562504,83.36972169940262,0
252,35.40390914407701,49.334122800369215,7.529118055562871,82.9253680971679,38.160921798272526,1
253,54.045466860674274,43.943325085807004,5.4048782432830444,74.91716085317154,82.41494051998913,0
254,32.676880206251106,31.664461324161447,9.028895789566308,88.94615732331178,33.331781516524195,0
255,26.7797098674437,47.25919246626037,14.35217810170875,86.02999083080371,44.013270461766986,0
256,42.27205049833401,39.61119881672536,5.117650943669977,93.09006669944795,61.54884193426575,1
257,57.44619096643124,31.37507812844975,10.878856919297817,89.5747089316434,7.028761402991868,0
258,47.84119186699892,40.99434510326622,10.013964785953243,74.51939887101817,94.82070618154644,1
259,42.8024468035746,38.343285579514045,13.733841643710475,90.0039559166199,57.36057861238032,0
260,23.88705975083074,47.5549880972525,5.840017145206256,86.04342612035057,50.78200146908023,0
261,44.60028906796679,34.07989207218775,11.815260298866503,86.72379104401563,83.93939711199121,0
262,59.60215400417053,46.52929218984366,11.801096984332773,90.80657214925373,86.57627298968276,0
263,25.60336060946096,41.15377382370905,11.690800168622832,84.34560172972351,52.2260404529016,0
264,40.73318609454947,31.09220606426938,14.42334494935037,81.65008785882532,92.72623257936374,0
265,55.094922877118215,49.43690602650969,13.230875290068804,85.9160258839682,6.4737766076480625,0
266,49.63074471016817,40.252304882063996,5.41972726243506,77.44893572395898,11.322579225121753,0
267,47.88062963981072,35.81753708463165,9.710828507045132,74.56492827717749,59.678823001444016,0
268,48.09936335948437,39.38813683978516,8.979530562013334,85.41469595178116,35.40658617935837,0
269,34.37964604879021,47.15715567034978,8.101472210908021,75.84620922713694,46.422516618919886,0
270,31.743673770579733,36.09806248770127,9.513367251540974,71.99787773366516,32.80792178971665,0
271,52.374446219140545,33.85352792973401,8.841941849259776,70.01385461463134,40.47253114449356,0
272,52.404535787167234,32.58142493861763,9.323338998786653,85.20798503500168,82.26463471462995,0
273,54.68289274320415,35.957187967804224,14.792618656086425,79.05371958700592,59.34761998543047,0
274,56.529622102258855,45.60096174080087,5.886329747495807,88.8077742668364,99.73445492834982,0
275,40.453695954437514,39.43252730390523,14.222308698387298,79.37940995782756,78.68791978209629,0
276,40.060651787487984,34.5496320738708,9.802367134710266,82.15008620595567,27.366625410182664,1
277,51.931807158671006,33.32369999219498,11.23742245499541,80.17712432038462,26.434511772669623,0
278,45.99855723111061,36.65458953020758,13.301829666176939,86.26436977773365,33.58982701170071,0
279,48.07867509030814,48.798487457714174,8.604630291492555,78.9034790503742,84.32594806477427,0
280,51.83170677744404,36.86053425180049,9.304219080879669,94.09419124855772,2.72876506505656,0
281,55.60021367270265,49.7624815190927,9.09518480278714,93.40367466496326,23.01812788712577,0
282,33.51980627406143,39.70460911530712,8.747310225357598,91.20069756643204,90.4918420344267,0
283,35.02331810559776,33.58327836580302,14.25529321646895,93.0075067643187,63.989643608325196,0
284,23.75927759363476,47.82280183587019,13.289298911930121,81.22849221148478,22.68470955010564,0
285,43.13120563984696,39.20710746269654,6.089999898629761,83.4107599197373,21.914496823258034,0
286,21.437690951869683,44.19342687009049,6.08123352477096,88.55231481395612,86.26181017594305,0
287,38.623920725298404,49.67423166418304,9.278695148529913,87.40364812346353,89.37575082770465,0
288,41.70578538830306,31.00350700639948,5.986573767328091,92.26696489013676,25.613109096211527,0
289,31.461650085131375,31.933891195751343,11.190930952711197,87.90827568141738,42.05103580765323,0
290,43.63333042276043,44.40913482925512,6.436916072617339,94.94711770571152,83.45957386283172,0
291,21.220009997561977,35.63650006590944,10.223732639668011,78.71264499578977,77.10074386098854,0
292,21.493927549968575,33.68602793900198,5.0721994700371775,90.82494355598544,81.39161065660845,0
293,52.904022426386334,30.78723759639459,8.165963484126468,87.4408705708166,51.83981907879688,0
294,34.40762565645052,30.436934239724035,11.771907236726555,87.28466113037547,91.15490483051731,0
295,25.08242050607539,45.48971206239582,9.840389402278484,78.14588987112498,32.59515439544353,0
296,40.88973040219217,32.688668547391,14.782694859989881,89.64004481057556,15.667213434751803,0
297,50.799742123944434,39.35441231942302,13.741037960662108,92.50940055868998,70.87323325648647,1
298,28.632841099873726,42.11793630358966,8.590707790431512,75.46371153801408,53.935441600689636,0
299,44.915619032760006,38.56703601137693,5.454865414722746,85.6374209279176,85.4585768809481,0
300,23.41389859975072,30.54213304672466,13.456263001150187,79.80337072756939,8.115924912471495,0
301,22.06726884674431,45.670030051758175,14.112343103146713,94.73870298237193,84.36924034380668,0
302,41.25418526272592,30.21026449083307,13.206273934190367,81.97082039579203,29.32946532088222,0
303,41.62540486440426,45.23779788754968,6.279499409197649,75.70800434492357,65.4855667168183,1
304,45.497196059928264,47.866089875762455,14.979151344122878,79.54644063054582,4.012878907825579,0
305,49.04365334890646,38.65679842114345,7.585842215527738,86.34595974541566,60.95812963036007,0
306,59.03408317850138,40.710849461955966,12.2420491280837,71.9022342837394,71.7271689187336,0
307,40.65201393204781,39.53966785235308,14.080348763357215,85.09004800553095,36.87502145056203,0
308,32.91825891764984,37.784172372468774,7.356871143307094,93.28061897947245,21.541070526214025,1
309,51.80744779074814,47.74849070740721,14.08258554677066,91.25906969144626,53.7630676603545,0
310,30.83329005048297,47.878670213399815,8.094815791948669,71.69183841644958,83.31908044356466,0
311,37.558856828225444,36.71632729283069,14.764132223840562,94.83474696847671,32.35473582966508,1
312,23.138255253690637,42.30139508029396,7.812600203804746,87.46817309259697,25.246929752127954,0
313,21.0140297366183,48.53815124291728,14.534358247578352,74.05702060785059,27.893530863768767,0
314,58.505936587117006,49.24116997882703,5.535446508926749,70.31040222923559,94.91321529166645,1
315,53.439204820488236,40.17918080844095,12.09272011669813,74.28206590730379,35.92769157645597,0
